Data File Name,2100 expert_mRNA Nano_DE13804677_2022-12-15_13-06-18.xad
18.45,2.939204E-02
18.5,3.103799E-02
18.55,4.407848E-02
18.6,3.568703E-02
18.65,1.010397E-02
18.7,9.840763E-02
18.75,0.6318058
18.8,1.815927
18.85,3.455847
18.9,5.103853
18.95,6.173112
19,6.256962
19.05,5.379608
19.1,4.006773
19.15,2.649699
19.2,1.564105
19.25,0.8300538
19.3,0.4114072
19.35,0.2063454
19.4,0.11986
19.45,9.801517E-02
19.5,0.103101
19.55,9.895322E-02
19.6,8.501871E-02
19.65,7.197575E-02
19.7,6.240581E-02
19.75,6.714447E-02
19.8,0.0703244
19.85,0.0833966
19.9,9.958283E-02
19.95,0.1130835
20,0.1159073
20.05,0.1048691
20.1,0.1031883
20.15,9.705719E-02
20.2,0.105433
20.25,0.1307916
20.3,0.1447875
20.35,0.1399565
20.4,0.134607
20.45,0.1288264
20.5,0.1200264
20.55,0.1382315
20.6,0.1697582
20.65,0.2136475
20.7,0.2487434
20.75,0.2721795
20.8,0.2792309
20.85,0.2764874
20.9,0.2894606
20.95,0.2990955
21,0.319325
21.05,0.3442175
21.1,0.3520533
21.15,0.3621951
21.2,0.360277
21.25,0.3564917
21.3,0.3402773
21.35,0.3389509
21.4,0.343734
21.45,0.3368344
21.5,0.3330546
21.55,0.3283116
21.6,0.3156949
21.65,0.3129646
21.7,0.3266576
21.75,0.3375854
21.8,0.3422811
21.85,0.3475968
21.9,0.3309035
21.95,0.3215739
22,0.3199232
22.05,0.3340546
22.1,0.3495465
22.15,0.3228997
22.2,0.3018553
22.25,0.2637436
22.3,0.24098
22.35,0.2517136
22.4,0.2636249
22.45,0.2824312
22.5,0.289652
22.55,0.2941747
22.6,0.301109
22.65,0.2890393
22.7,0.2881614
22.75,0.2889618
22.8,0.2743491
22.85,0.2884404
22.9,0.3187602
22.95,0.3576136
23,0.3790994
23.05,0.3683573
23.1,0.3425373
23.15,0.3021912
23.2,0.2849335
23.25,0.2964569
23.3,0.3312016
23.35,0.36368
23.4,0.3547642
23.45,0.3425122
23.5,0.3308602
23.55,0.3085112
23.6,0.2697393
23.65,0.2410643
23.7,0.2308831
23.75,0.2183571
23.8,0.2324225
23.85,0.2872556
23.9,0.3319552
23.95,0.3591176
24,0.3805606
24.05,0.4034078
24.1,0.4010431
24.15,0.3976575
24.2,0.4105175
24.25,0.4255503
24.3,0.4504738
24.35,0.4866047
24.4,0.5117186
24.45,0.5126439
24.5,0.5071131
24.55,0.5066561
24.6,0.5126312
24.65,0.5111585
24.7,0.5107399
24.75,0.5102987
24.8,0.4958944
24.85,0.4850095
24.9,0.4730973
24.95,0.4556193
25,0.4389143
25.05,0.4285198
25.1,0.4178481
25.15,0.3969411
25.2,0.3876668
25.25,0.3892657
25.3,0.3908155
25.35,0.3831141
25.4,0.3834745
25.45,0.3983738
25.5,0.3858331
25.55,0.3792979
25.6,0.3760034
25.65,0.3741768
25.7,0.3785892
25.75,0.3988169
25.8,0.4159902
25.85,0.4177435
25.9,0.3910204
25.95,0.3790546
26,0.3855928
26.05,0.4140164
26.1,0.4408164
26.15,0.4423117
26.2,0.4197032
26.25,0.3851924
26.3,0.3544877
26.35,0.3563594
26.4,0.3889597
26.45,0.4180768
26.5,0.4435756
26.55,0.4616001
26.6,0.4796014
26.65,0.4955128
26.7,0.5093638
26.75,0.5619088
26.8,0.5984085
26.85,0.6546549
26.9,0.743822
26.95,0.8600512
27,1.011134
27.05,1.198092
27.1,1.394004
27.15,1.566124
27.2,1.670837
27.25,1.705546
27.3,1.666504
27.35,1.576033
27.4,1.447787
27.45,1.332522
27.5,1.24431
27.55,1.172148
27.6,1.103905
27.65,1.033683
27.7,0.9694046
27.75,0.9040099
27.8,0.8704184
27.85,0.8590953
27.9,0.8419915
27.95,0.8059381
28,0.7491461
28.05,0.7072053
28.1,0.6657485
28.15,0.6618913
28.2,0.6697993
28.25,0.6598986
28.3,0.6382631
28.35,0.6137917
28.4,0.5975173
28.45,0.5721276
28.5,0.551506
28.55,0.5883077
28.6,0.5948082
28.65,0.6240262
28.7,0.6350582
28.75,0.6435509
28.8,0.6408351
28.85,0.6495237
28.9,0.6824097
28.95,0.7035015
29,0.7141394
29.05,0.7155592
29.1,0.7386268
29.15,0.7808386
29.2,0.8137057
29.25,0.8325425
29.3,0.8479204
29.35,0.8499557
29.4,0.8526421
29.45,0.8671865
29.5,0.8919231
29.55,0.9193142
29.6,0.9607941
29.65,1.020931
29.7,1.09303
29.75,1.162728
29.8,1.25506
29.85,1.375848
29.9,1.506889
29.95,1.70288
30,2.013421
30.05,2.40481
30.1,2.872297
30.15,3.303204
30.2,3.71201
30.25,4.027417
30.3,4.284623
30.35,4.572018
30.4,4.846582
30.45,5.038703
30.5,5.225523
30.55,5.451056
30.6,5.721011
30.65,6.046718
30.7,6.423766
30.75,6.833283
30.8,7.189272
30.85,7.469996
30.9,7.701175
30.95,7.852287
31,7.971894
31.05,8.025619
31.1,7.979979
31.15,7.840251
31.2,7.570732
31.25,7.22153
31.3,6.801496
31.35,6.311706
31.4,5.744509
31.45,5.136311
31.5,4.540251
31.55,4.024796
31.6,3.548107
31.65,3.179749
31.7,2.882292
31.75,2.621302
31.8,2.450334
31.85,2.388748
31.9,2.384185
31.95,2.484197
32,2.709669
32.05,3.152388
32.1,3.748666
32.15,4.401066
32.2,5.016861
32.25,5.382769
32.3,5.452224
32.35,5.231807
32.4,4.774548
32.45,4.241642
32.5,3.703726
32.55,3.240982
32.6,2.833429
32.65,2.502324
32.7,2.229975
32.75,1.963707
32.8,1.739262
32.85,1.536274
32.9,1.358031
32.95,1.259839
33,1.202342
33.05,1.168674
33.1,1.1518
33.15,1.139892
33.2,1.112244
33.25,1.07769
33.3,1.075582
33.35,1.084555
33.4,1.063993
33.45,1.064311
33.5,1.084238
33.55,1.089098
33.6,1.114773
33.65,1.134654
33.7,1.168421
33.75,1.186834
33.8,1.251584
33.85,1.388007
33.9,1.538191
33.95,1.692179
34,1.851926
34.05,2.053416
34.1,2.330388
34.15,2.717798
34.2,3.179751
34.25,3.717726
34.3,4.350688
34.35,4.985839
34.4,5.592172
34.45,6.188473
34.5,6.663706
34.55,7.017096
34.6,7.270175
34.65,7.494085
34.7,7.606104
34.75,7.645958
34.8,7.5387
34.85,7.334063
34.9,6.967509
34.95,6.616966
35,6.186858
35.05,5.811346
35.1,5.419059
35.15,4.96813
35.2,4.507154
35.25,4.121315
35.3,3.750031
35.35,3.442921
35.4,3.189003
35.45,2.950185
35.5,2.679987
35.55,2.473624
35.6,2.33968
35.65,2.239817
35.7,2.164768
35.75,2.11606
35.8,2.10268
35.85,2.093829
35.9,2.139134
35.95,2.183099
36,2.224523
36.05,2.278183
36.1,2.340279
36.15,2.455456
36.2,2.582275
36.25,2.739258
36.3,2.943273
36.35,3.150033
36.4,3.451067
36.45,3.763767
36.5,4.141174
36.55,4.515388
36.6,4.920696
36.65,5.264971
36.7,5.547644
36.75,5.720835
36.8,5.830672
36.85,5.838477
36.9,5.821356
36.95,5.770876
37,5.715471
37.05,5.621145
37.1,5.483815
37.15,5.306694
37.2,5.082689
37.25,4.81899
37.3,4.572432
37.35,4.354375
37.4,4.166514
37.45,3.957816
37.5,3.752906
37.55,3.537009
37.6,3.3769
37.65,3.248741
37.7,3.132429
37.75,3.012098
37.8,2.875235
37.85,2.767209
37.9,2.695726
37.95,2.630976
38,2.632851
38.05,2.592157
38.1,2.557329
38.15,2.523117
38.2,2.518462
38.25,2.556273
38.3,2.547479
38.35,2.59496
38.4,2.640736
38.45,2.698414
38.5,2.761158
38.55,2.843183
38.6,2.919099
38.65,2.97888
38.7,3.00341
38.75,2.986412
38.8,2.964197
38.85,3.002359
38.9,3.029427
38.95,3.029207
39,2.993968
39.05,2.911989
39.1,2.805941
39.15,2.737488
39.2,2.713527
39.25,2.659277
39.3,2.582752
39.35,2.521208
39.4,2.415316
39.45,2.33175
39.5,2.255989
39.55,2.184961
39.6,2.082415
39.65,2.01404
39.7,1.972023
39.75,1.986561
39.8,1.9805
39.85,1.941724
39.9,1.900629
39.95,1.875804
40,1.819454
40.05,1.757814
40.1,1.699912
40.15,1.640418
40.2,1.591761
40.25,1.568692
40.3,1.59826
40.35,1.620127
40.4,1.612178
40.45,1.59543
40.5,1.602473
40.55,1.62535
40.6,1.629618
40.65,1.641549
40.7,1.653289
40.75,1.623869
40.8,1.615602
40.85,1.621583
40.9,1.647082
40.95,1.592258
41,1.537933
41.05,1.506742
41.1,1.458325
41.15,1.4428
41.2,1.490592
41.25,1.477289
41.3,1.443609
41.35,1.419047
41.4,1.392228
41.45,1.356279
41.5,1.325922
41.55,1.316852
41.6,1.285781
41.65,1.270692
41.7,1.28034
41.75,1.260774
41.8,1.236802
41.85,1.242856
41.9,1.270267
41.95,1.290094
42,1.285615
42.05,1.276132
42.1,1.247465
42.15,1.217934
42.2,1.202699
42.25,1.197877
42.3,1.177168
42.35,1.121571
42.4,1.108756
42.45,1.104976
42.5,1.078426
42.55,1.088842
42.6,1.113558
42.65,1.127604
42.7,1.12357
42.75,1.098927
42.8,1.067935
42.85,1.001134
42.9,0.9818228
42.95,1.023513
43,1.0539
43.05,1.077304
43.1,1.091203
43.15,1.113231
43.2,1.068715
43.25,1.010805
43.3,0.970659
43.35,0.9312413
43.4,0.8769274
43.45,0.8539653
43.5,0.855619
43.55,0.8476095
43.6,0.824796
43.65,0.817763
43.7,0.8097553
43.75,0.8039585
43.8,0.8264039
43.85,0.8423619
43.9,0.8437115
43.95,0.8376598
44,0.8159311
44.05,0.8007281
44.1,0.7884237
44.15,0.7950392
44.2,0.7729524
44.25,0.7557726
44.3,0.737348
44.35,0.7098624
44.4,0.7161763
44.45,0.7193687
44.5,0.7095995
44.55,0.7014844
44.6,0.682249
44.65,0.7150345
44.7,0.7200614
44.75,0.7380682
44.8,0.7394543
44.85,0.7270449
44.9,0.7036396
44.95,0.6774019
45,0.6544103
45.05,0.6252652
45.1,0.6115748
45.15,0.616267
45.2,0.6307989
45.25,0.6395674
45.3,0.6367036
45.35,0.6359921
45.4,0.6129522
45.45,0.6206869
45.5,0.6323193
45.55,0.6311744
45.6,0.6324807
45.65,0.6198912
45.7,0.5949824
45.75,0.565706
45.8,0.5463217
45.85,0.5231423
45.9,0.5287619
45.95,0.5572586
46,0.5720802
46.05,0.5463155
46.1,0.5140257
46.15,0.4804569
46.2,0.4640763
46.25,0.4534734
46.3,0.4564991
46.35,0.4416465
46.4,0.4790146
46.45,0.5082788
46.5,0.5133484
46.55,0.5170537
46.6,0.5110186
46.65,0.4916645
46.7,0.4749918
46.75,0.4589955
46.8,0.4355296
46.85,0.3918471
46.9,0.3655557
46.95,0.3760804
47,0.3855788
47.05,0.3904996
47.1,0.3781159
47.15,0.3650301
47.2,0.3326047
47.25,0.3222108
47.3,0.3445222
47.35,0.3900552
47.4,0.4081905
47.45,0.3965283
47.5,0.3577309
47.55,0.3363766
47.6,0.3315663
47.65,0.3536633
47.7,0.3689281
47.75,0.3645591
47.8,0.3488581
47.85,0.3506975
47.9,0.3658263
47.95,0.3766135
48,0.3568374
48.05,0.3328855
48.1,0.3054325
48.15,0.2737759
48.2,0.2945125
48.25,0.3238096
48.3,0.3252236
48.35,0.3215559
48.4,0.32704
48.45,0.3402027
48.5,0.3369187
48.55,0.339138
48.6,0.3251351
48.65,0.2662012
48.7,0.2347005
48.75,0.2317394
48.8,0.2517599
48.85,0.3017529
48.9,0.3354168
48.95,0.3289289
49,0.3127318
49.05,0.2851225
49.1,0.2662944
49.15,0.2751619
49.2,0.2965399
49.25,0.3284053
49.3,0.3142815
49.35,0.2847403
49.4,0.2605125
49.45,0.2518692
49.5,0.2656585
49.55,0.2902098
49.6,0.2941496
49.65,0.2932369
49.7,0.2892137
49.75,0.2817309
49.8,0.2765132
49.85,0.274503
49.9,0.2612103
49.95,0.2584942
50,0.2677355
50.05,0.2753799
50.1,0.2711959
50.15,0.2539066
50.2,0.2495422
50.25,0.2368259
50.3,0.2262355
50.35,0.2418674
50.4,0.2481489
50.45,0.2369792
50.5,0.2327051
50.55,0.2565637
50.6,0.2865568
50.65,0.2842062
50.7,0.2809953
50.75,0.254816
50.8,0.197704
50.85,0.1700026
50.9,0.1814019
50.95,0.2027931
51,0.2225459
51.05,0.2408371
51.1,0.2588405
51.15,0.2534022
51.2,0.2558916
51.25,0.2348423
51.3,0.2169757
51.35,0.2169034
51.4,0.2244364
51.45,0.2251699
51.5,0.2215511
51.55,0.2140756
51.6,0.1957962
51.65,0.181174
51.7,0.1905564
51.75,0.1996506
51.8,0.2050922
51.85,0.201511
51.9,0.2157501
51.95,0.2294305
52,0.2310502
52.05,0.2065302
52.1,0.1985752
52.15,0.1739493
52.2,0.1484894
52.25,0.1189919
52.3,0.1358672
52.35,0.1445698
52.4,0.1650042
52.45,0.1710415
52.5,0.1854624
52.55,0.1567775
52.6,0.11589
52.65,8.610085E-02
52.7,7.963157E-02
52.75,8.839544E-02
52.8,0.1167031
52.85,0.1408295
52.9,0.1544457
52.95,0.1659887
53,0.1754591
53.05,0.1730035
53.1,0.1600498
53.15,0.1459923
53.2,0.1325251
53.25,0.1171171
53.3,0.1170851
53.35,0.1164714
53.4,0.1063829
53.45,0.1057282
53.5,0.1030063
53.55,0.1012278
53.6,8.485898E-02
53.65,0.1112556
53.7,0.1558361
53.75,0.2001856
53.8,0.2198101
53.85,0.2280528
53.9,0.1923851
53.95,0.1560363
54,0.1420659
54.05,0.1501114
54.1,0.1671071
54.15,0.1868259
54.2,0.1762411
54.25,0.1431898
54.3,0.0936607
54.35,6.060864E-02
54.4,4.149911E-02
54.45,4.838499E-02
54.5,0.0646935
54.55,0.0823799
54.6,0.105148
54.65,0.1194719
54.7,0.1327398
54.75,0.1377933
54.8,0.131891
54.85,9.331299E-02
54.9,5.465291E-02
54.95,0.0467803
55,8.020672E-02
55.05,0.1171677
55.1,0.1607566
55.15,0.2027666
55.2,0.2121338
55.25,0.2056094
55.3,0.2103328
55.35,0.201009
55.4,0.2160949
55.45,0.1850475
55.5,0.1803045
55.55,0.1806444
55.6,0.1795086
55.65,0.1726053
55.7,0.1607703
55.75,0.1779552
55.8,0.1698005
55.85,0.149222
55.9,0.1462922
55.95,0.1483904
56,0.152964
56.05,0.1579103
56.1,0.1507839
56.15,0.1382121
56.2,0.1261839
56.25,0.1308808
56.3,0.1610748
56.35,0.2024099
56.4,0.2285663
56.45,0.2099266
56.5,0.1688755
56.55,0.1483379
56.6,0.1047787
56.65,7.844294E-02
56.7,7.204204E-02
56.75,8.122092E-02
56.8,0.1280649
56.85,0.1630937
56.9,0.1944571
56.95,0.1956636
57,0.1511612
57.05,0.1160942
57.1,7.896245E-02
57.15,8.231275E-02
57.2,9.210427E-02
57.25,9.799107E-02
57.3,0.104185
57.35,0.1178773
57.4,0.1160204
57.45,9.635319E-02
57.5,0.1039768
57.55,0.1343867
57.6,0.1741868
57.65,0.2125524
57.7,0.2424223
57.75,0.2315997
57.8,0.1913856
57.85,0.1636291
57.9,0.1477051
57.95,0.1426102
58,0.1256654
58.05,0.1145993
58.1,9.897526E-02
58.15,7.959351E-02
58.2,7.615062E-02
58.25,8.815358E-02
58.3,8.792316E-02
58.35,7.485303E-02
58.4,0.0605327
58.45,7.057376E-02
58.5,7.373263E-02
58.55,8.336356E-02
58.6,0.105423
58.65,9.259949E-02
58.7,9.535654E-02
58.75,0.1159744
58.8,0.1278809
58.85,0.1128476
58.9,0.1048993
58.95,8.392673E-02
59,5.245496E-02
59.05,4.203755E-02
59.1,5.282194E-02
59.15,4.891403E-02
59.2,5.121411E-02
59.25,5.055378E-02
59.3,4.800695E-02
59.35,4.839469E-02
59.4,5.737854E-02
59.45,4.517669E-02
59.5,3.012147E-02
59.55,4.328482E-02
59.6,6.529193E-02
59.65,9.366132E-02
59.7,0.1104582
59.75,8.716068E-02
59.8,4.711925E-02
59.85,2.136122E-02
59.9,2.183198E-02
59.95,4.049106E-02
60,5.047196E-02
60.05,7.998055E-02
60.1,8.112728E-02
60.15,7.600429E-02
60.2,8.250322E-02
60.25,7.648998E-02
60.3,6.205542E-02
60.35,6.913767E-02
60.4,8.559199E-02
60.45,0.1053327
60.5,8.495945E-02
60.55,6.129271E-02
60.6,3.497617E-02
60.65,0.0276204
60.7,3.437511E-02
60.75,7.870806E-02
60.8,0.1248362
60.85,0.1488885
60.9,0.1537454
60.95,0.1526128
61,0.1378347
61.05,0.1126217
61.1,0.1081691
61.15,0.1159737
61.2,0.1107247
61.25,0.1015965
61.3,9.291463E-02
61.35,6.573594E-02
61.4,5.023433E-02
61.45,3.068586E-02
61.5,3.017031E-02
61.55,2.161322E-02
61.6,4.827869E-03
61.65,1.188587E-02
61.7,0.0239854
61.75,4.619598E-02
61.8,7.672436E-02
61.85,7.106048E-02
61.9,7.275712E-02
61.95,7.530195E-02
62,7.009593E-02
62.05,6.469051E-02
62.1,6.090863E-02
62.15,7.745726E-02
62.2,7.551079E-02
62.25,5.108149E-02
62.3,4.006322E-02
62.35,2.804331E-02
62.4,8.080028E-03
62.45,1.087809E-02
62.5,2.776886E-02
62.55,3.366473E-02
62.6,3.351244E-02
62.65,3.200976E-02
62.7,0.0348735
62.75,3.448338E-02
62.8,3.634784E-02
62.85,3.659894E-02
62.9,2.206634E-02
62.95,2.813417E-02
63,5.587214E-02
63.05,7.256404E-02
63.1,9.554087E-02
63.15,0.1178724
63.2,0.149665
63.25,0.1232714
63.3,9.834914E-02
63.35,9.684617E-02
63.4,6.818172E-02
63.45,5.383953E-02
63.5,5.049646E-02
63.55,4.553302E-02
63.6,3.382197E-02
63.65,2.262229E-02
63.7,1.243877E-02
63.75,-1.395299E-02
63.8,-0.0395667
63.85,-4.386692E-02
63.9,-4.669821E-02
63.95,-3.511033E-02
64,-1.343054E-02
64.05,-1.236051E-02
64.1,-2.472351E-02
64.15,-2.394627E-02
64.2,-1.889376E-02
64.25,3.392445E-03
64.3,2.356343E-02
64.35,3.027905E-02
64.4,3.180584E-02
64.45,1.011979E-02
64.5,-2.652902E-03
64.55,-1.033663E-02
64.6,-1.645246E-02
64.65,-0.0298728
64.7,-0.0442051
64.75,-3.402003E-02
64.8,-1.824658E-02
64.85,-1.785778E-02
64.9,-9.164363E-03
64.95,-7.745804E-03
65,-4.700923E-02
65.05,-6.895356E-02
65.1,-7.656256E-02
65.15,-6.324663E-02
65.2,-4.289104E-02
65.25,-1.954967E-02
65.3,-7.756375E-03
65.35,-3.92149E-03
65.4,-7.631006E-03
65.45,-1.649345E-02
65.5,-0.0212297
65.55,-1.971112E-02
65.6,-1.981513E-02
65.65,-1.983988E-02
65.7,-1.210744E-02
65.75,-6.628758E-04
65.8,2.00921E-03
65.85,4.357825E-03
65.9,2.037759E-03
65.95,-1.075595E-02
66,-1.856887E-02
66.05,-2.016534E-02
66.1,-1.036721E-02
66.15,5.658446E-03
66.2,2.307344E-02
66.25,2.858317E-02
66.3,3.313052E-02
66.35,2.705439E-03
66.4,-0.013104
66.45,-1.449715E-02
66.5,2.841949E-03
66.55,2.379116E-02
66.6,3.351796E-02
66.65,3.624516E-02
66.7,1.449398E-02
66.75,-2.077421E-02
66.8,-3.611581E-02
66.85,-5.198345E-02
66.9,-5.337087E-02
66.95,-4.897414E-02
67,-2.541732E-02
67.05,-1.535663E-03
67.1,1.384612E-02
67.15,1.982845E-02
67.2,-4.47717E-03
67.25,-3.096705E-02
67.3,-5.483704E-02
67.35,-6.138475E-02
67.4,-5.188674E-02
67.45,-3.229445E-02
67.5,-8.663908E-04
67.55,2.107233E-02
67.6,2.330404E-02
67.65,-9.220243E-03
67.7,-5.017949E-02
67.75,-7.755832E-02
67.8,-8.249116E-02
67.85,-0.0619686
67.9,-4.899647E-02
67.95,-2.701264E-02
68,-1.492729E-02
68.05,6.0689E-04
68.1,2.695917E-02
68.15,4.372613E-02
68.2,3.266943E-02
68.25,2.688345E-02
68.3,-2.779775E-03
68.35,-8.623481E-03
68.4,-1.466355E-02
68.45,-2.050623E-02
68.5,-1.720159E-02
68.55,-2.910251E-02
68.6,-3.466145E-02
68.65,-3.545798E-02
68.7,-3.646825E-02
68.75,-2.949078E-02
68.8,-2.597044E-02
68.85,-2.165828E-02
68.9,-3.103434E-02
68.95,-4.646154E-02
69,-5.459988E-02
69.05,-5.933971E-02
69.1,-6.743365E-02
69.15,-5.016935E-02
69.2,-2.302901E-02
69.25,-1.032879E-02
69.3,-2.818902E-02
69.35,-4.382706E-02
69.4,-6.735534E-02
69.45,-6.928784E-02
69.5,-4.804929E-02
69.55,-3.916995E-03
69.6,3.273432E-02
69.65,5.014592E-02
69.7,5.899196E-02
69.75,3.410814E-02
69.8,-3.377503E-03
69.85,-3.433384E-02
69.9,-5.746576E-02
69.95,-5.982124E-02
70,-4.113391E-02
70.05,-0.022447
70.1,-2.451735E-03
70.15,-8.495924E-04
70.2,4.992777E-03
70.25,6.963044E-04
70.3,-2.984639E-03
70.35,-5.89883E-03
70.4,-9.120004E-03
70.45,-6.424923E-03
70.5,-1.604774E-02
70.55,-3.396465E-02
70.6,-3.740756E-02
70.65,-2.751924E-02
70.7,-1.317586E-02
70.75,-1.044053E-02
70.8,-2.431739E-02
70.85,-4.289261E-02
70.9,-4.900733E-02
70.95,-1.577734E-02
71,1.850923E-03
71.05,2.782972E-02
71.1,3.780727E-02
71.15,1.553838E-02
71.2,-7.048333E-04
71.25,-1.131439E-02
71.3,-2.586746E-02
71.35,-3.774963E-02
71.4,-6.652328E-02
71.45,-4.513616E-02
71.5,-2.919363E-02
71.55,-1.981778E-02
71.6,-1.112268E-02
71.65,-8.563131E-03
71.7,-2.061742E-02
71.75,-2.992394E-02
71.8,-3.317819E-02
71.85,-3.982633E-02
71.9,-5.219879E-02
71.95,-5.394317E-02
72,-5.273343E-02
72.05,-5.058145E-02
72.1,-5.060599E-02
72.15,-6.724786E-02
72.2,-7.772516E-02
72.25,-6.210002E-02
72.3,-0.0449907
72.35,-4.109473E-02
72.4,-4.519578E-02
72.45,-5.178644E-02
72.5,-7.913572E-02
72.55,-0.1003005
72.6,-8.032248E-02
72.65,-6.376969E-02
72.7,-5.994936E-02
72.75,-0.0408657
72.8,-4.035936E-02
72.85,-3.289932E-02
72.9,-4.874853E-02
72.95,-3.902812E-02
73,-2.749345E-02
73.05,-3.672472E-02
73.1,-5.079264E-02
73.15,-5.027536E-02
73.2,-5.888563E-02
73.25,-5.406874E-02
73.3,-4.041454E-02
73.35,-3.476932E-02
73.4,-4.029681E-02
73.45,-5.418554E-02
73.5,-6.111727E-02
73.55,-6.162114E-02
73.6,-4.648596E-02
73.65,-0.0197627
73.7,-3.725883E-03
73.75,1.302241E-02
73.8,2.307507E-02
73.85,1.664709E-02
73.9,-4.000694E-03
73.95,-1.667373E-02
74,-1.526794E-02
74.05,9.546753E-04
74.1,2.963677E-02
74.15,0.0445325
74.2,0.048173
74.25,2.004233E-02
74.3,-2.443515E-02
74.35,-3.497716E-02
74.4,-3.494259E-02
74.45,-1.327316E-02
74.5,-6.458863E-03
74.55,4.38207E-03
74.6,1.724375E-02
74.65,1.900095E-03
74.7,6.607167E-04
74.75,-9.352584E-05
74.8,-7.009731E-03
74.85,-1.980248E-02
74.9,-2.189923E-02
74.95,-1.176788E-02
75,4.328766E-03
75.05,4.060267E-02
75.1,6.601581E-02
75.15,6.734986E-02
75.2,0.0575022
75.25,0.0362703
75.3,1.009052E-02
75.35,-6.919783E-03
75.4,-3.164951E-03
75.45,-9.582857E-03
75.5,-1.268114E-02
75.55,8.052915E-03
75.6,2.629022E-02
75.65,3.514935E-02
75.7,0.0265318
75.75,1.234433E-02
75.8,-2.574543E-03
75.85,-8.698693E-03
75.9,1.023727E-02
75.95,3.862843E-02
76,4.450226E-02
76.05,4.573053E-02
76.1,1.594565E-02
76.15,4.755208E-03
76.2,1.621802E-02
76.25,2.179533E-02
76.3,1.681656E-02
76.35,2.858584E-02
76.4,2.501286E-02
76.45,1.901069E-02
76.5,1.775538E-02
76.55,3.054811E-02
76.6,3.731119E-02
76.65,1.519904E-02
76.7,7.362768E-04
76.75,-8.367517E-04
76.8,0.0073574
76.85,0.0226636
76.9,2.820291E-02
76.95,9.338228E-03
77,-1.340227E-02
77.05,-2.301026E-02
77.1,-2.056765E-02
77.15,-4.735472E-03
77.2,4.612167E-03
77.25,1.042298E-02
77.3,5.318183E-03
77.35,-2.245435E-03
77.4,1.235767E-02
77.45,9.280522E-04
77.5,-1.856042E-02
77.55,-2.498872E-02
77.6,-9.970802E-03
77.65,2.305434E-02
77.7,3.281722E-02
77.75,4.588309E-02
77.8,3.776763E-02
77.85,6.002778E-02
77.9,0.1025252
77.95,0.1371871
78,0.161037
78.05,0.1512511
78.1,0.1215059
78.15,9.431298E-02
78.2,7.053116E-02
78.25,4.582006E-02
78.3,2.152232E-02
78.35,2.246008E-02
78.4,4.095247E-02
78.45,6.724215E-02
78.5,0.0957551
78.55,0.1124676
78.6,0.1003127
78.65,0.0820111
