Data File Name,2100 expert_mRNA Nano_DE13804677_2022-12-15_13-06-18.xad
18.4,-4.454216E-02
18.45,-4.202786E-02
18.5,-2.625716E-02
18.55,7.213518E-03
18.6,7.740155E-03
18.65,-1.818193E-02
18.7,-4.220148E-03
18.75,0.3621281
18.8,1.430211
18.85,3.185266
18.9,5.247181
18.95,6.824989
19,7.408661
19.05,6.826278
19.1,5.444353
19.15,3.887888
19.2,2.477988
19.25,1.407323
19.3,0.6945521
19.35,0.2940032
19.4,0.1408659
19.45,8.735849E-02
19.5,7.358454E-02
19.55,4.871261E-02
19.6,1.430815E-02
19.65,1.195499E-02
19.7,4.084954E-02
19.75,6.538784E-02
19.8,7.308732E-02
19.85,6.600029E-02
19.9,5.543223E-02
19.95,3.692223E-02
20,4.019531E-02
20.05,5.106255E-02
20.1,4.472498E-02
20.15,5.329438E-02
20.2,0.0687429
20.25,9.058499E-02
20.3,0.1228474
20.35,0.1264725
20.4,0.1384496
20.45,0.119401
20.5,0.127651
20.55,0.1559903
20.6,0.1807408
20.65,0.2192026
20.7,0.2513748
20.75,0.2945124
20.8,0.3320808
20.85,0.3670186
20.9,0.3927465
20.95,0.3755838
21,0.3587763
21.05,0.354862
21.1,0.3643931
21.15,0.3893605
21.2,0.4071491
21.25,0.4132383
21.3,0.3929834
21.35,0.3859941
21.4,0.3971919
21.45,0.4128864
21.5,0.4251729
21.55,0.4391455
21.6,0.4455858
21.65,0.4635299
21.7,0.4730727
21.75,0.4757325
21.8,0.484996
21.85,0.5110426
21.9,0.5277016
21.95,0.543677
22,0.5553566
22.05,0.5437545
22.1,0.5109016
22.15,0.4685898
22.2,0.4406915
22.25,0.3893845
22.3,0.3701921
22.35,0.376846
22.4,0.3868388
22.45,0.4046655
22.5,0.417221
22.55,0.4308343
22.6,0.4469398
22.65,0.4744564
22.7,0.4919188
22.75,0.4936583
22.8,0.4807374
22.85,0.4554709
22.9,0.4321208
22.95,0.4104183
23,0.4051845
23.05,0.4020336
23.1,0.4175113
23.15,0.4456443
23.2,0.4705001
23.25,0.4949422
23.3,0.5033038
23.35,0.4922779
23.4,0.4761901
23.45,0.438138
23.5,0.4371974
23.55,0.4055043
23.6,0.4144312
23.65,0.4348394
23.7,0.4835188
23.75,0.5527544
23.8,0.6440771
23.85,0.7403297
23.9,0.8102714
23.95,0.8664701
24,0.9383615
24.05,1.001905
24.1,1.066547
24.15,1.125973
24.2,1.186844
24.25,1.259451
24.3,1.358367
24.35,1.491878
24.4,1.651062
24.45,1.859397
24.5,2.041125
24.55,2.18606
24.6,2.262198
24.65,2.222866
24.7,2.106425
24.75,1.930982
24.8,1.765953
24.85,1.614937
24.9,1.498721
24.95,1.411452
25,1.334674
25.05,1.253648
25.1,1.179624
25.15,1.113089
25.2,1.05762
25.25,1.023674
25.3,0.9991771
25.35,0.9951681
25.4,1.011635
25.45,1.039436
25.5,1.065681
25.55,1.052599
25.6,1.029471
25.65,1.000074
25.7,1.007726
25.75,1.06062
25.8,1.162391
25.85,1.262111
25.9,1.377072
25.95,1.442314
26,1.471512
26.05,1.441616
26.1,1.398549
26.15,1.340748
26.2,1.28649
26.25,1.253752
26.3,1.249531
26.35,1.257359
26.4,1.26671
26.45,1.313827
26.5,1.388998
26.55,1.499284
26.6,1.652735
26.65,1.836246
26.7,2.057129
26.75,2.377493
26.8,2.959649
26.85,4.016043
26.9,5.346626
26.95,6.622066
27,7.488658
27.05,7.770957
27.1,7.542033
27.15,6.948924
27.2,6.282397
27.25,5.648317
27.3,5.07802
27.35,4.574358
27.4,4.113786
27.45,3.690127
27.5,3.286464
27.55,2.945853
27.6,2.711258
27.65,2.576759
27.7,2.491063
27.75,2.451982
27.8,2.441602
27.85,2.427391
27.9,2.436257
27.95,2.407339
28,2.412074
28.05,2.370079
28.1,2.356737
28.15,2.36531
28.2,2.363507
28.25,2.337267
28.3,2.304573
28.35,2.26132
28.4,2.230894
28.45,2.214164
28.5,2.231892
28.55,2.251473
28.6,2.271538
28.65,2.287647
28.7,2.297026
28.75,2.306544
28.8,2.33364
28.85,2.367596
28.9,2.405937
28.95,2.461312
29,2.550583
29.05,2.634997
29.1,2.723095
29.15,2.826483
29.2,2.940334
29.25,3.104958
29.3,3.292821
29.35,3.454072
29.4,3.588788
29.45,3.694493
29.5,3.818922
29.55,3.960571
29.6,4.088385
29.65,4.167164
29.7,4.219678
29.75,4.302929
29.8,4.46489
29.85,4.736703
29.9,5.125117
29.95,5.606318
30,6.104624
30.05,6.580428
30.1,7.0163
30.15,7.336413
30.2,7.514153
30.25,7.593708
30.3,7.643826
30.35,7.7323
30.4,7.841992
30.45,8.04269
30.5,8.24744
30.55,8.433245
30.6,8.712096
30.65,9.148158
30.7,9.776176
30.75,10.47234
30.8,11.16033
30.85,11.69752
30.9,11.97878
30.95,12.05261
31,11.96421
31.05,11.68291
31.1,11.17676
31.15,10.49037
31.2,9.758236
31.25,8.92589
31.3,8.162963
31.35,7.408155
31.4,6.724845
31.45,6.019372
31.5,5.432347
31.55,5.02221
31.6,4.728549
31.65,4.570313
31.7,4.559751
31.75,4.674907
31.8,4.892004
31.85,5.254339
31.9,5.814883
31.95,6.638077
32,7.922892
32.05,9.759001
32.1,12.14609
32.15,14.82903
32.2,17.31008
32.25,19.14995
32.3,20.07947
32.35,19.95328
32.4,18.98988
32.45,17.40238
32.5,15.5916
32.55,13.68593
32.6,11.87157
32.65,10.26045
32.7,8.851373
32.75,7.669242
32.8,6.717106
32.85,5.956295
32.9,5.36313
32.95,4.907151
33,4.51054
33.05,4.161623
33.1,3.872721
33.15,3.614783
33.2,3.410004
33.25,3.268598
33.3,3.188236
33.35,3.136838
33.4,3.095917
33.45,3.061818
33.5,2.986865
33.55,2.899056
33.6,2.835426
33.65,2.761234
33.7,2.691893
33.75,2.6585
33.8,2.61184
33.85,2.599754
33.9,2.586888
33.95,2.579571
34,2.572754
34.05,2.529878
34.1,2.475525
34.15,2.453344
34.2,2.463428
34.25,2.495731
34.3,2.53921
34.35,2.590873
34.4,2.589077
34.45,2.568856
34.5,2.592777
34.55,2.596732
34.6,2.602465
34.65,2.612478
34.7,2.619182
34.75,2.645778
34.8,2.597453
34.85,2.585903
34.9,2.568681
34.95,2.56636
35,2.537048
35.05,2.504246
35.1,2.488108
35.15,2.48617
35.2,2.515173
35.25,2.557098
35.3,2.602048
35.35,2.636635
35.4,2.613991
35.45,2.581364
35.5,2.533565
35.55,2.516065
35.6,2.493401
35.65,2.508229
35.7,2.563234
35.75,2.612771
35.8,2.586217
35.85,2.610065
35.9,2.606782
35.95,2.621655
36,2.649461
36.05,2.698366
36.1,2.721633
36.15,2.688133
36.2,2.615415
36.25,2.511193
36.3,2.388582
36.35,2.287376
36.4,2.204441
36.45,2.152276
36.5,2.136116
36.55,2.12971
36.6,2.13048
36.65,2.110873
36.7,2.087045
36.75,2.010156
36.8,1.981578
36.85,1.935895
36.9,1.87825
36.95,1.821539
37,1.758124
37.05,1.659283
37.1,1.567431
37.15,1.493608
37.2,1.477393
37.25,1.461705
37.3,1.428969
37.35,1.406787
37.4,1.380934
37.45,1.353094
37.5,1.339071
37.55,1.31894
37.6,1.290223
37.65,1.235542
37.7,1.222473
37.75,1.238694
37.8,1.23099
37.85,1.231215
37.9,1.146344
37.95,1.109553
38,1.064129
38.05,1.046813
38.1,1.051576
38.15,1.026282
38.2,1.010449
38.25,1.004495
38.3,0.9606971
38.35,0.9521378
38.4,0.8997488
38.45,0.8602793
38.5,0.8494993
38.55,0.8714899
38.6,0.9143755
38.65,0.9321325
38.7,0.9538128
38.75,0.9400193
38.8,0.8996868
38.85,0.8717104
38.9,0.8351852
38.95,0.7906026
39,0.7715322
39.05,0.7913945
39.1,0.8395401
39.15,0.8706583
39.2,0.895256
39.25,0.8820112
39.3,0.8187905
39.35,0.7635258
39.4,0.7241543
39.45,0.7148206
39.5,0.7167348
39.55,0.7207904
39.6,0.707785
39.65,0.7224578
39.7,0.7299323
39.75,0.7253551
39.8,0.718725
39.85,0.7325081
39.9,0.7446594
39.95,0.7260814
40,0.7387668
40.05,0.7241848
40.1,0.6762929
40.15,0.678005
40.2,0.6592215
40.25,0.6459836
40.3,0.5799475
40.35,0.5549951
40.4,0.5576932
40.45,0.5586225
40.5,0.5958592
40.55,0.6362906
40.6,0.6231781
40.65,0.5990793
40.7,0.5752861
40.75,0.5553968
40.8,0.541178
40.85,0.5578346
40.9,0.587256
40.95,0.6000926
41,0.6027963
41.05,0.5775089
41.1,0.5434067
41.15,0.53908
41.2,0.5332684
41.25,0.5164257
41.3,0.5123782
41.35,0.5142959
41.4,0.4934271
41.45,0.4369
41.5,0.4258301
41.55,0.4141591
41.6,0.4209364
41.65,0.4618288
41.7,0.4971476
41.75,0.5102675
41.8,0.5142475
41.85,0.5106708
41.9,0.4867939
41.95,0.4503126
42,0.4297349
42.05,0.4071581
42.1,0.4019152
42.15,0.4189408
42.2,0.4463768
42.25,0.4589687
42.3,0.43304
42.35,0.4339653
42.4,0.4405881
42.45,0.4505874
42.5,0.4315442
42.55,0.4386944
42.6,0.4320102
42.65,0.427286
42.7,0.4468365
42.75,0.4721907
42.8,0.4666565
42.85,0.4375857
42.9,0.4212835
42.95,0.4216228
43,0.422098
43.05,0.4238253
43.1,0.4153378
43.15,0.402451
43.2,0.3958757
43.25,0.3864291
43.3,0.3858845
43.35,0.3928081
43.4,0.4102836
43.45,0.4250516
43.5,0.4313543
43.55,0.4226483
43.6,0.4126521
43.65,0.3868703
43.7,0.3843542
43.75,0.3995701
43.8,0.396277
43.85,0.3765146
43.9,0.3743073
43.95,0.3832954
44,0.4014837
44.05,0.4138051
44.1,0.4096344
44.15,0.3983777
44.2,0.3751787
44.25,0.350605
44.3,0.3376251
44.35,0.3339988
44.4,0.3306013
44.45,0.350269
44.5,0.3738588
44.55,0.3770932
44.6,0.3653865
44.65,0.3592814
44.7,0.3280409
44.75,0.2990701
44.8,0.3095582
44.85,0.3738041
44.9,0.4020697
44.95,0.4007503
45,0.3736086
45.05,0.3217371
45.1,0.2895499
45.15,0.2951988
45.2,0.3236924
45.25,0.3476368
45.3,0.3506966
45.35,0.3227499
45.4,0.2805628
45.45,0.2649678
45.5,0.262728
45.55,0.2583174
45.6,0.2679507
45.65,0.2727365
45.7,0.2809587
45.75,0.2584134
45.8,0.2969008
45.85,0.3092298
45.9,0.3074667
45.95,0.2914943
46,0.2997505
46.05,0.2992011
46.1,0.295565
46.15,0.2829551
46.2,0.2797146
46.25,0.2570999
46.3,0.2359354
46.35,0.2336058
46.4,0.2577808
46.45,0.2781002
46.5,0.3120829
46.55,0.3430935
46.6,0.3469806
46.65,0.3210636
46.7,0.2907693
46.75,0.2703983
46.8,0.2429364
46.85,0.2312316
46.9,0.2528792
46.95,0.2952431
47,0.3241091
47.05,0.3396946
47.1,0.3207169
47.15,0.2857434
47.2,0.2480749
47.25,0.2081831
47.3,0.197797
47.35,0.2308278
47.4,0.2499223
47.45,0.2736505
47.5,0.2882805
47.55,0.284045
47.6,0.2760718
47.65,0.2832811
47.7,0.3014919
47.75,0.3038331
47.8,0.3330536
47.85,0.3549835
47.9,0.3520534
47.95,0.3203212
48,0.2907926
48.05,0.242446
48.1,0.2186889
48.15,0.1984593
48.2,0.2169051
48.25,0.2273193
48.3,0.2533255
48.35,0.2572119
48.4,0.2667656
48.45,0.2572685
48.5,0.2431619
48.55,0.2286462
48.6,0.239217
48.65,0.2362988
48.7,0.2279608
48.75,0.2291239
48.8,0.2263772
48.85,0.22936
48.9,0.2401644
48.95,0.2422402
49,0.2303038
49.05,0.2083739
49.1,0.2132412
49.15,0.2185766
49.2,0.2366678
49.25,0.2407752
49.3,0.2415382
49.35,0.2235208
49.4,0.2133293
49.45,0.2186186
49.5,0.2260699
49.55,0.2319326
49.6,0.248522
49.65,0.2645299
49.7,0.2631859
49.75,0.2482892
49.8,0.2532519
49.85,0.2454837
49.9,0.2301698
49.95,0.2194862
50,0.2015297
50.05,0.1831186
50.1,0.1791016
50.15,0.2051946
50.2,0.213016
50.25,0.1903348
50.3,0.1809985
50.35,0.1324692
50.4,0.1225487
50.45,0.1581879
50.5,0.2003196
50.55,0.2275727
50.6,0.2328285
50.65,0.2190878
50.7,0.2046364
50.75,0.1942197
50.8,0.1909163
50.85,0.1866358
50.9,0.1827414
50.95,0.1982337
51,0.2283657
51.05,0.2592052
51.1,0.2614737
51.15,0.2189721
51.2,0.185219
51.25,0.149832
51.3,0.1157374
51.35,0.1193947
51.4,0.1261909
51.45,0.1408371
51.5,0.1513465
51.55,0.1920302
51.6,0.1835487
51.65,0.1673862
51.7,0.1634277
51.75,0.1567445
51.8,0.1548255
51.85,0.1661624
51.9,0.1837701
51.95,0.1772446
52,0.1574647
52.05,0.1390087
52.1,0.1073595
52.15,0.1009495
52.2,0.10898
52.25,0.1345326
52.3,0.1788421
52.35,0.1974522
52.4,0.2279095
52.45,0.2209112
52.5,0.2109999
52.55,0.1678187
52.6,0.1277734
52.65,0.113692
52.7,0.1172547
52.75,0.1726643
52.8,0.283779
52.85,0.3552886
52.9,0.3628806
52.95,0.3035288
53,0.216441
53.05,0.1268084
53.1,0.1000122
53.15,0.1277902
53.2,0.1690139
53.25,0.1881733
53.3,0.2067064
53.35,0.2066518
53.4,0.1803043
53.45,0.1424904
53.5,0.1252178
53.55,0.1159517
53.6,0.1425889
53.65,0.1572236
53.7,0.1767467
53.75,0.1840522
53.8,0.1704838
53.85,0.1463134
53.9,0.1697996
53.95,0.1801192
54,0.1790699
54.05,0.1813895
54.1,0.1967615
54.15,0.2076268
54.2,0.1810947
54.25,0.1579448
54.3,0.1431681
54.35,0.1220258
54.4,0.1052428
54.45,0.1115822
54.5,0.1438984
54.55,0.1555132
54.6,0.1440485
54.65,0.1483812
54.7,0.1353409
54.75,0.0944929
54.8,0.104174
54.85,0.1165497
54.9,0.116209
54.95,0.1201506
55,0.1060982
55.05,9.445193E-02
55.1,7.948583E-02
55.15,6.634095E-02
55.2,0.0491608
55.25,3.140221E-02
55.3,5.080769E-02
55.35,7.414412E-02
55.4,9.538746E-02
55.45,0.120042
55.5,0.1391999
55.55,0.1450558
55.6,0.1372938
55.65,0.1396048
55.7,0.181962
55.75,0.218737
55.8,0.2491249
55.85,0.2686574
55.9,0.2459026
55.95,0.2098756
56,0.17781
56.05,0.1668715
56.1,0.1700151
56.15,0.1869829
56.2,0.2081647
56.25,0.2100907
56.3,0.2066789
56.35,0.1991558
56.4,0.1793575
56.45,0.1684312
56.5,0.1685497
56.55,0.1464951
56.6,0.1209546
56.65,0.1146855
56.7,0.1147912
56.75,0.1038461
56.8,0.1046044
56.85,0.124909
56.9,0.1143058
56.95,0.1052138
57,0.1032562
57.05,0.1082259
57.1,0.1155336
57.15,0.1442442
57.2,0.1764765
57.25,0.1810781
57.3,0.1622327
57.35,0.1248677
57.4,9.278012E-02
57.45,6.665703E-02
57.5,5.578924E-02
57.55,6.609414E-02
57.6,7.167183E-02
57.65,7.538725E-02
57.7,7.844283E-02
57.75,8.610889E-02
57.8,7.040036E-02
57.85,5.663334E-02
57.9,5.992314E-02
57.95,5.315197E-02
58,7.170762E-02
58.05,8.236177E-02
58.1,8.640388E-02
58.15,0.0624503
58.2,4.279035E-02
58.25,5.803235E-02
58.3,7.331484E-02
58.35,9.284975E-02
58.4,9.610689E-02
58.45,7.738632E-02
58.5,7.320186E-02
58.55,7.219519E-02
58.6,8.190344E-02
58.65,9.569073E-02
58.7,0.1017011
58.75,0.1002641
58.8,0.1041354
58.85,0.1139252
58.9,0.1143353
58.95,0.1248755
59,0.1367633
59.05,0.1413594
59.1,0.1002083
59.15,6.254993E-02
59.2,3.751146E-02
59.25,2.468017E-02
59.3,6.156914E-02
59.35,0.1179617
59.4,0.1634432
59.45,0.1938941
59.5,0.1950914
59.55,0.1995819
59.6,0.1817022
59.65,0.1520052
59.7,0.1399783
59.75,0.1367942
59.8,0.1461687
59.85,0.1696467
59.9,0.1855043
59.95,0.1875247
60,0.1650417
60.05,0.1438328
60.1,0.1340872
60.15,0.1266535
60.2,0.1542026
60.25,0.1574732
60.3,0.1500589
60.35,0.1475163
60.4,0.1297544
60.45,0.1251507
60.5,0.1100618
60.55,9.333967E-02
60.6,7.355022E-02
60.65,7.160703E-02
60.7,8.108408E-02
60.75,0.1063018
60.8,0.1374257
60.85,0.1537672
60.9,0.1466691
60.95,0.1375339
61,0.1265949
61.05,0.1100919
61.1,0.1181387
61.15,0.1372381
61.2,0.1324339
61.25,0.1046263
61.3,9.605642E-02
61.35,7.926548E-02
61.4,0.065846
61.45,8.738067E-02
61.5,0.115987
61.55,0.1149253
61.6,0.1304455
61.65,0.1510459
61.7,0.1671417
61.75,0.1599789
61.8,0.1569827
61.85,0.1325012
61.9,8.372743E-02
61.95,5.264851E-02
62,4.566739E-02
62.05,5.601824E-02
62.1,6.642602E-02
62.15,0.0843894
62.2,7.483175E-02
62.25,4.857036E-02
62.3,3.939949E-02
62.35,3.764834E-02
62.4,5.063634E-02
62.45,7.670426E-02
62.5,0.1056568
62.55,0.1132059
62.6,8.480401E-02
62.65,0.1022978
62.7,9.060478E-02
62.75,7.879595E-02
62.8,7.122447E-02
62.85,6.287434E-02
62.9,4.660865E-02
62.95,3.964855E-02
63,4.186735E-02
63.05,4.639649E-02
63.1,5.211762E-02
63.15,5.131486E-02
63.2,3.139927E-02
63.25,2.468739E-02
63.3,3.774584E-02
63.35,6.200697E-02
63.4,9.568517E-02
63.45,0.1108338
63.5,0.1013322
63.55,8.353543E-02
63.6,8.734038E-02
63.65,9.544487E-02
63.7,8.430856E-02
63.75,7.673097E-02
63.8,5.716094E-02
63.85,6.302607E-02
63.9,0.0802899
63.95,9.581786E-02
64,0.0964805
64.05,0.0745
64.1,4.543604E-02
64.15,3.691214E-02
64.2,4.355994E-02
64.25,5.117365E-02
64.3,5.415652E-02
64.35,6.008643E-02
64.4,5.616006E-02
64.45,4.389572E-02
64.5,5.342894E-02
64.55,5.014604E-02
64.6,5.525678E-02
64.65,6.235703E-02
64.7,7.991074E-02
64.75,8.403045E-02
64.8,0.1063464
64.85,0.1154915
64.9,0.1073621
64.95,0.1096864
65,0.1085866
65.05,0.1064619
65.1,0.1126295
65.15,0.1025461
65.2,9.727725E-02
65.25,7.963619E-02
65.3,6.574801E-02
65.35,0.054961
65.4,5.020329E-02
65.45,6.871731E-02
65.5,8.554545E-02
65.55,0.106254
65.6,0.119608
65.65,0.1065755
65.7,9.505687E-02
65.75,6.818715E-02
65.8,5.123065E-02
65.85,4.460433E-02
65.9,0.0368071
65.95,7.363594E-02
66,9.049302E-02
66.05,8.458353E-02
66.1,0.081738
66.15,0.0483184
66.2,1.987262E-02
66.25,5.462305E-03
66.3,1.491367E-02
66.35,4.648247E-02
66.4,7.363892E-02
66.45,9.637293E-02
66.5,0.1082424
66.55,0.1054223
66.6,9.498203E-02
66.65,7.747981E-02
66.7,7.143063E-02
66.75,8.679742E-02
66.8,9.411899E-02
66.85,0.1112009
66.9,0.1236093
66.95,0.1109249
67,6.799246E-02
67.05,4.329008E-02
67.1,1.544374E-02
67.15,-6.18329E-03
67.2,-1.375707E-02
67.25,2.719063E-02
67.3,5.947065E-02
67.35,6.913091E-02
67.4,6.655131E-02
67.45,5.014268E-02
67.5,1.991915E-02
67.55,6.993334E-03
67.6,2.546794E-02
67.65,6.548037E-02
67.7,8.973107E-02
67.75,9.513668E-02
67.8,8.891033E-02
67.85,7.405383E-02
67.9,7.808291E-02
67.95,8.396363E-02
68,8.232482E-02
68.05,6.011198E-02
68.1,3.769319E-02
68.15,5.814483E-02
68.2,5.993812E-02
68.25,7.192972E-02
68.3,5.240415E-02
68.35,1.888379E-02
68.4,-1.158228E-03
68.45,-9.127799E-04
68.5,2.57538E-03
68.55,4.730367E-03
68.6,1.962694E-02
68.65,3.403314E-02
68.7,5.320854E-02
68.75,7.119722E-02
68.8,0.0598583
68.85,4.314969E-02
68.9,3.676478E-02
68.95,5.262204E-02
69,6.499819E-02
69.05,6.720321E-02
69.1,8.233771E-02
69.15,7.279932E-02
69.2,5.569038E-02
69.25,1.821982E-02
69.3,-1.864858E-02
69.35,-4.676821E-02
69.4,-4.942976E-02
69.45,-2.151139E-02
69.5,1.068167E-02
69.55,2.522302E-02
69.6,2.639646E-02
69.65,1.185867E-02
69.7,-3.918137E-05
69.75,-2.054879E-02
69.8,-3.558734E-02
69.85,-4.386282E-02
69.9,-4.382861E-02
69.95,-0.033256
70,-2.231661E-02
70.05,-1.511142E-02
70.1,-9.778167E-03
70.15,-1.730667E-02
70.2,-4.594943E-03
70.25,7.886628E-03
70.3,5.130647E-02
70.35,9.215339E-02
70.4,0.1184902
70.45,8.918765E-02
70.5,5.232535E-02
70.55,-3.92002E-03
70.6,-3.576137E-02
70.65,-6.491025E-02
70.7,-5.425237E-02
70.75,-3.539145E-02
70.8,-6.045413E-03
70.85,9.489752E-03
70.9,8.824285E-03
70.95,1.183974E-03
71,-1.152961E-02
71.05,-2.131645E-02
71.1,-1.208677E-02
71.15,3.124329E-03
71.2,-1.258719E-03
71.25,-1.558263E-02
71.3,-0.0306395
71.35,-3.308842E-02
71.4,-2.753077E-02
71.45,-6.903099E-03
71.5,3.684211E-03
71.55,1.988684E-04
71.6,3.720731E-03
71.65,2.239108E-02
71.7,2.342359E-02
71.75,3.143514E-02
71.8,1.076941E-02
71.85,1.824764E-03
71.9,-5.087033E-03
71.95,-1.617914E-02
72,-1.913298E-02
72.05,-2.564856E-02
72.1,-1.877601E-02
72.15,-0.0137482
72.2,2.375279E-03
72.25,2.351299E-02
72.3,2.789946E-02
72.35,3.029895E-02
72.4,3.078697E-02
72.45,3.815403E-02
72.5,4.513365E-02
72.55,4.548119E-02
72.6,4.924814E-02
72.65,3.533805E-02
72.7,3.970675E-02
72.75,5.385603E-02
72.8,6.602068E-02
72.85,5.766961E-02
72.9,6.117923E-02
72.95,5.512904E-02
73,4.761386E-02
73.05,5.976285E-02
73.1,0.0838178
73.15,0.0813224
73.2,5.715519E-02
73.25,3.108323E-02
73.3,-3.356208E-03
73.35,-0.029868
73.4,-0.0251734
73.45,2.649412E-04
73.5,1.357288E-02
73.55,-1.625339E-02
73.6,-0.0343437
73.65,-4.679011E-02
73.7,-6.010499E-02
73.75,-0.0272149
73.8,-8.768572E-03
73.85,-6.992706E-03
73.9,-9.225022E-03
73.95,-1.880277E-02
74,3.410303E-03
74.05,2.396637E-03
74.1,1.789523E-02
74.15,5.809681E-02
74.2,0.1312008
74.25,0.2599132
74.3,0.4368201
74.35,0.6307968
74.4,0.7998172
74.45,0.9254088
74.5,1.002225
74.55,0.9793694
74.6,0.8380355
74.65,0.6397266
74.7,0.4291063
74.75,0.2456499
74.8,0.1311606
74.85,8.874335E-02
74.9,4.526884E-02
74.95,1.302124E-02
75,1.486149E-02
75.05,0.0499115
75.1,6.862461E-02
75.15,6.340645E-02
75.2,5.676245E-02
75.25,2.421329E-02
75.3,-1.679869E-02
75.35,-2.472627E-02
75.4,-1.473113E-02
75.45,-0.012234
75.5,-2.286289E-03
75.55,2.277681E-02
75.6,3.251446E-02
75.65,0.0388721
75.7,7.038721E-02
75.75,0.1140049
75.8,0.1310225
75.85,0.1494656
75.9,0.1612049
75.95,0.1451843
76,0.1341438
76.05,0.1216746
76.1,0.1009627
76.15,9.598687E-02
76.2,7.279658E-02
76.25,6.234341E-02
76.3,4.273445E-02
76.35,0.0364731
76.4,4.441132E-02
76.45,7.462583E-02
76.5,0.1066792
76.55,0.1237861
76.6,0.1443582
76.65,0.1619119
76.7,0.1576685
76.75,0.1333303
76.8,8.506767E-02
76.85,3.984714E-02
76.9,-6.293871E-03
76.95,-2.335363E-03
77,1.140278E-02
77.05,2.642634E-02
77.1,4.273282E-02
77.15,9.332784E-03
77.2,-3.502827E-02
77.25,-5.146475E-02
77.3,-3.615407E-02
77.35,2.521928E-03
77.4,2.867983E-02
77.45,3.156437E-02
77.5,-4.081183E-03
77.55,-5.406074E-02
77.6,-7.059794E-02
77.65,-5.187869E-02
77.7,-2.324681E-02
77.75,-4.283869E-03
77.8,-8.429299E-03
77.85,-9.502531E-03
77.9,-7.01064E-03
77.95,-3.945425E-03
78,-5.403628E-03
78.05,-7.52727E-03
78.1,-2.393482E-02
78.15,-0.0146323
78.2,1.120893E-02
78.25,0.0496891
78.3,6.331857E-02
78.35,5.121638E-02
78.4,4.047951E-02
78.45,2.278301E-02
78.5,2.591078E-03
78.55,-8.438853E-03
78.6,-1.119328E-02
78.65,-4.639721E-03
78.7,-5.48803E-03
78.75,6.076917E-03
78.8,4.570878E-03
78.85,-1.472267E-02
78.9,-2.554451E-02
78.95,-3.657474E-02
79,-0.0402535
79.05,-0.0381457
79.1,-2.252975E-02
79.15,-5.015148E-03
79.2,-7.805263E-03
79.25,4.991495E-03
79.3,7.668456E-03
79.35,2.509168E-02
79.4,3.779115E-02
79.45,2.787406E-02
79.5,0.0386955
79.55,5.032007E-02
79.6,5.420677E-02
79.65,4.928818E-02
79.7,0.0231742
